Date time,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Resource_Allocation
2022-01-01 11:50:18,USER_3849,Inconnu,-94,285,67,29
2023-06-10 00:59:01,USER_2910,IoT,-48,44,93,-50
2022-02-16 07:48:32,USER_3277,Navigation,-74,145,75,87
2023-10-26 10:17:48,USER_1090,Navigation,-106,5000,50,
2024-10-15 08:24:20,USER_5519,Appel Vidéo,-91,31,13,65
2024-02-20 08:15:32,USER_3169,Streaming,-61,115,45,94
N/A,USER_4130,Streaming,-100,230,24,8
2023-10-03 19:34:03,USER_1789,Navigation,Invalid,22,64,41
2024-07-30 13:03:59,USER_7141,Navigation,-46,268,24,150
2023-05-09 05:25:47,USER_5631,Navigation,,5000,3,26
2023-06-05 16:23:26,USER_5601,Inconnu,-90,69,56,16
2024-01-22 16:22:29,USER_5540,Appel Vidéo,-69,253,58,-50
2023-02-25 15:51:46,USER_4339,Inconnu,Invalid,261,65,65
2022-11-13 16:55:09,USER_3557,Inconnu,-96,,77,73
2022-10-10 03:08:44,USER_7227,IoT,-102,208,N/A,-50
2024-10-06 12:08:43,USER_4675,Appel Vidéo,-200,132,99,41
N/A,Duplicate,Streaming,-55,5000,8,51
2023-09-14 23:08:00,USER_8971,Appel Vidéo,-52,114,12,20
2024-07-03 17:37:50,USER_3753,Navigation,-51,17,73,100
2022-05-17 13:25:38,USER_8727,Streaming,-42,91,46,3
2023-11-03 01:19:31,USER_8848,IoT,-68,,41,36
2023-06-21 03:58:46,USER_2179,Appel Vidéo,999,238,1,86
2022-05-25 16:19:22,USER_4626,Navigation,-49,,27,5
2023-11-06 11:16:42,USER_2675,,999,59,22,71
2023-07-31 17:35:51,USER_8008,,-61,245,98,-50
2023-02-14 05:27:28,USER_2621,Appel Vidéo,-90,17,6,26
2023-06-02 23:32:19,USER_8736,Appel Vidéo,-101,279,21,67
2022-10-06 01:14:02,USER_7814,Inconnu,-44,219,69,32
2022-02-08 13:07:12,USER_5956,,-94,10,4,22
2024-03-28 05:02:24,USER_3206,Streaming,-64,216,23,100
2023-11-14 10:31:22,USER_6055,IoT,-74,5000,-5,62
2023-06-13 02:07:25,USER_7652,IoT,-64,155,64,22
2024-06-15 00:10:13,USER_5289,Appel Vidéo,-108,57,55,5
2022-07-20 21:52:59,USER_5600,Appel Vidéo,-95,,79,
2023-05-03 04:49:03,USER_1942,Streaming,-54,241,75,4
2022-06-17 19:47:42,USER_3262,IoT,-113,126,24,56
2023-07-09 18:05:02,USER_8657,IoT,-63,105,49,96
2022-04-01 14:30:01,USER_6173,Inconnu,-50,213,84,31
2022-03-26 14:32:52,USER_1183,Navigation,-49,50,84,28
2024-04-26 19:39:52,USER_1642,IoT,999,159,61,5
2023-11-26 00:16:33,Duplicate,Inconnu,-106,163,65,2
2024-05-13 01:25:47,USER_8238,Inconnu,-60,26,45,-50
2024-02-02 14:43:51,USER_3962,IoT,-59,141,56,49
2023-05-28 11:43:25,USER_5277,IoT,-88,183,54,91
N/A,123ABC,Appel Vidéo,-98,242,8,45
2023-01-24 05:19:56,USER_5414,IoT,-51,238,90,30
2024-10-25 20:19:47,USER_3980,Appel Vidéo,-60,-10,9,45
2022-02-06 03:40:19,USER_5751,IoT,,281,21,52
2024-07-28 04:22:34,USER_1724,Streaming,-56,5000,84,100
2022-12-08 18:32:33,USER_1779,Streaming,-80,-10,77,20
2022-04-18 16:06:08,USER_7067,Appel Vidéo,-71,128,34,97
2024-12-08 03:35:11,USER_6412,IoT,-101,167,31,35
2022-09-25 08:28:46,USER_6313,Streaming,-77,32,58,10
2024-09-09 09:13:59,USER_1687,Navigation,-67,123,57,67
2024-11-15 17:34:50,USER_9046,,999,108,99,89
2024-04-19 00:02:49,USER_2797,IoT,-67,115,17,33
Invalid,USER_2585,Streaming,-51,,94,33
2022-03-22 12:05:30,USER_8846,IoT,-99,154,98,48
2022-09-27 03:09:02,USER_8623,Inconnu,-103,116,59,150
N/A,USER_8885,Inconnu,-59,281,55,57
2022-01-23 07:30:49,USER_9089,Appel Vidéo,999,15,26,55
2024-06-10 17:38:53,123ABC,Navigation,-88,224,8,1
2022-08-15 04:56:30,USER_7604,Streaming,-76,35,33,24
2023-07-22 13:27:28,USER_7913,Appel Vidéo,999,221,21,39
2022-04-23 21:33:33,USER_2263,Inconnu,-103,283,57,98
2023-01-16 03:38:38,USER_6041,Appel Vidéo,-94,116,15,87
2024-07-13 01:30:12,USER_6725,Appel Vidéo,,204,62,14
2024-06-09 21:22:42,USER_9158,Inconnu,-113,230,47,38
2023-02-23 18:24:42,USER_3450,Appel Vidéo,-77,31,N/A,53
2022-12-08 13:08:00,USER_6730,,-112,190,69,19
2023-09-29 14:43:30,USER_8190,Appel Vidéo,-101,126,5,Corrupt
2022-01-03 00:21:00,USER_4532,Appel Vidéo,-116,47,13,83
2023-05-30 13:04:24,USER_8482,Inconnu,-114,88,48,-50
2022-12-07 14:57:47,USER_3527,Inconnu,Invalid,161,9999,20
2022-09-20 17:43:25,USER_5920,Appel Vidéo,-114,52,56,32
2024-08-10 06:54:50,USER_3456,IoT,-107,71,59,54
2023-07-07 05:18:19,,Inconnu,-49,170,-5,32
2023-12-25 17:34:44,USER_7281,Appel Vidéo,-73,184,-5,97
2022-09-05 18:29:14,USER_6707,IoT,-200,274,56,13
2024-09-26 05:28:17,USER_4169,IoT,-68,43,,21
2024-11-28 17:10:28,USER_1221,IoT,-56,122,67,27
2024-09-20 06:02:01,USER_5106,Appel Vidéo,,89,97,150
2022-09-16 21:43:26,Duplicate,IoT,-118,78,N/A,32
2023-09-04 01:13:31,USER_9964,Inconnu,Invalid,202,,Corrupt
2023-07-29 07:41:34,USER_3775,Appel Vidéo,Invalid,132,21,3
2023-09-20 20:12:11,USER_7190,,-54,291,,8
2023-09-18 06:57:43,USER_2985,Inconnu,-106,45,13,95
2023-07-02 12:27:40,USER_4237,Appel Vidéo,-52,176,58,72
2022-12-06 19:31:52,123ABC,Navigation,-68,144,29,70
2024-11-04 15:04:42,USER_8747,Navigation,-111,147,16,78
2023-12-18 21:48:04,USER_8179,Navigation,-119,163,53,85
2024-04-10 23:33:25,USER_5206,IoT,-72,190,78,17
2023-09-23 19:32:17,USER_3081,Inconnu,-52,,29,2
2023-07-06 01:37:32,USER_6821,Appel Vidéo,-118,Error,87,75
2024-07-19 16:16:26,USER_7014,Appel Vidéo,-58,5000,40,95
2024-08-17 14:33:09,USER_8296,IoT,-106,263,68,60
2022-11-07 06:33:06,USER_6682,Streaming,-44,-10,2,34
2022-09-23 07:22:36,USER_3875,Navigation,-100,290,82,22
2023-12-19 19:19:39,USER_5372,Navigation,-91,291,40,
2024-04-29 10:55:06,USER_7221,Navigation,-120,Error,99,36
2023-11-11 03:09:06,USER_2722,,-99,182,80,
2023-02-03 06:46:38,USER_2762,Navigation,-48,Error,95,69
2023-08-18 15:34:05,USER_7334,Appel Vidéo,-84,139,4,89
2024-12-11 07:50:28,USER_7495,IoT,-103,,1,Corrupt
2022-08-09 08:40:59,USER_6547,Streaming,-52,266,-5,20
2023-11-01 22:21:08,USER_9447,Streaming,-66,47,49,4
2024-03-10 19:19:28,USER_6032,,-64,208,14,75
2022-12-09 06:32:12,USER_6105,Appel Vidéo,-116,138,N/A,53
2022-07-13 03:43:23,USER_5493,Inconnu,-56,118,52,96
2022-03-27 00:18:51,USER_1391,,-72,261,63,42
2022-06-19 14:09:17,USER_1257,Appel Vidéo,-40,149,57,Corrupt
2023-11-08 01:13:44,USER_4168,Streaming,-81,122,24,43
2023-11-27 14:01:03,USER_7958,Navigation,-200,92,70,54
2023-05-23 17:45:09,USER_4411,Navigation,Invalid,277,16,51
2023-01-09 15:19:13,USER_5053,Streaming,-52,5000,70,55
2023-10-17 17:20:51,USER_7579,Appel Vidéo,-80,-10,20,74
2022-04-06 16:31:39,USER_7949,,-120,218,92,99
2024-10-26 08:41:43,USER_3428,Inconnu,-85,24,22,45
2023-11-30 17:28:02,USER_2324,Inconnu,-43,144,72,17
2023-01-23 20:02:38,USER_8458,Navigation,-82,159,N/A,78
2022-05-02 22:20:47,USER_4540,Inconnu,-63,290,53,72
2023-02-22 17:42:28,USER_7197,IoT,Invalid,5000,34,-50
2024-01-15 01:38:54,USER_1882,IoT,-53,270,45,76
Invalid,USER_4894,Appel Vidéo,-94,38,,75
2023-12-19 16:25:09,USER_9686,IoT,-100,73,57,68
N/A,USER_3466,Navigation,-54,223,33,0
2022-10-23 09:15:21,USER_2608,IoT,-46,131,90,62
2024-04-21 20:53:42,USER_9227,,-82,-10,31,81
2022-02-05 18:52:39,USER_1341,Appel Vidéo,-80,292,37,98
2024-02-16 07:16:47,USER_8297,Inconnu,-70,32,53,21
2022-09-18 12:06:42,USER_7617,Appel Vidéo,-99,266,14,83
2023-01-29 10:45:05,USER_7294,Streaming,-117,83,4,81
2023-10-25 23:50:35,USER_3895,Streaming,Invalid,134,N/A,54
2024-06-27 01:49:03,USER_6427,Streaming,-60,178,47,66
2022-08-04 18:19:09,USER_8585,Navigation,-90,293,38,42
2022-01-17 07:09:23,USER_9241,IoT,-118,5000,38,26
2023-12-17 05:13:18,,Inconnu,-107,105,4,91
2022-06-11 14:06:13,USER_9015,,-45,150,28,68
2024-06-25 17:44:48,USER_1208,Appel Vidéo,-111,116,14,23
2022-06-16 03:30:45,USER_1401,Appel Vidéo,-59,12,25,30
2022-02-21 12:35:38,USER_1633,,-115,150,48,62
2024-05-10 19:41:17,USER_8206,Streaming,-44,54,22,150
2024-10-22 16:24:16,USER_1583,,-50,,93,
2024-11-27 14:59:14,USER_1586,,Invalid,198,46,73
2024-03-27 04:58:42,USER_1442,Inconnu,-111,,47,3
2022-03-21 22:45:33,USER_8527,Navigation,-113,55,55,3
2024-02-19 17:28:15,USER_2222,IoT,-107,35,33,72
2024-12-05 14:18:10,123ABC,Streaming,-200,295,93,64
2021-12-30 07:22:41,USER_1658,IoT,-78,178,,31
2024-01-19 22:38:37,USER_5898,Inconnu,-68,132,92,31
2024-05-03 07:57:51,USER_4852,Streaming,999,103,52,49
2024-07-06 10:51:50,USER_9240,,-54,-10,86,46
2024-02-25 05:21:02,USER_1209,IoT,-61,Error,88,45
2024-05-01 11:40:47,USER_9681,Navigation,-200,91,N/A,66
2023-02-26 11:26:39,USER_5798,Streaming,-47,-10,39,-50
2024-10-12 07:32:07,USER_7647,,-97,78,61,95
,USER_7853,Navigation,-81,87,77,50
2024-07-29 19:52:23,USER_3282,Inconnu,-95,193,,150
2023-11-05 23:36:52,USER_3962,IoT,-71,138,-5,-50
2022-09-06 12:09:26,USER_3703,Streaming,-64,197,64,99
2022-01-06 02:36:06,,IoT,-82,141,,79
2022-03-28 14:48:32,USER_5817,Navigation,-75,245,50,14
2024-03-05 11:20:33,USER_4290,IoT,-71,141,14,77
Invalid,USER_9804,IoT,-54,88,7,83
2022-09-22 05:10:13,USER_6869,Inconnu,-120,273,9999,80
2024-08-11 07:05:12,USER_9153,IoT,,259,71,62
2023-05-29 05:50:50,USER_9901,Appel Vidéo,-83,-10,62,150
2024-06-27 17:46:57,Duplicate,,-62,192,85,51
2023-03-10 01:48:55,,Streaming,-60,Error,90,64
2023-03-06 03:22:30,USER_4973,,-97,Error,46,65
2023-11-01 00:03:52,,,-115,70,-5,43
2023-03-08 19:44:42,USER_2393,Inconnu,-112,259,34,17
2024-07-28 08:49:12,USER_2399,Appel Vidéo,-76,225,87,61
2023-02-23 13:01:54,Duplicate,,-120,11,99,
2022-01-30 18:29:34,USER_7293,Inconnu,999,15,45,150
2023-04-07 02:14:53,,Inconnu,-66,193,20,48
2024-04-21 08:37:22,USER_6791,Appel Vidéo,-63,227,,38
2024-08-28 17:27:53,USER_4399,Inconnu,-54,85,32,51
2023-07-14 22:35:10,USER_6018,Streaming,-52,270,83,1
2022-09-14 09:02:15,USER_9979,,-200,273,49,58
2023-02-14 07:15:03,USER_8085,IoT,-92,271,26,65
2023-01-01 12:33:06,USER_1329,Streaming,-107,178,-5,38
2023-09-29 12:38:56,USER_3363,Inconnu,-112,29,97,11
2024-08-26 18:44:46,USER_1554,,-46,272,12,
2024-06-10 23:25:39,USER_2096,,-97,102,39,100
2024-08-16 16:04:33,USER_7173,Navigation,-114,Error,22,0
2022-12-13 09:09:51,USER_3788,,-105,173,98,67
2024-11-25 12:23:27,USER_3833,Streaming,-109,208,89,93
2024-01-06 22:03:06,USER_8776,Streaming,-60,-10,77,98
2024-10-05 23:43:06,USER_5157,Navigation,-47,108,,30
2023-04-15 02:54:23,USER_2848,Appel Vidéo,-113,48,73,
2023-07-06 04:46:11,USER_1657,Streaming,-83,193,26,
2023-07-17 17:33:47,USER_4515,Navigation,-112,122,19,21
2023-04-24 05:40:13,USER_7834,Inconnu,-98,260,86,60
2022-12-28 05:59:35,USER_1426,,-72,47,9999,150
2022-04-30 10:43:01,USER_7352,Appel Vidéo,-64,290,9999,150
2022-10-24 15:43:22,USER_2245,Appel Vidéo,-42,57,98,54
2022-08-01 21:22:15,USER_1714,Inconnu,-86,65,77,10
2023-12-24 20:28:13,,Streaming,-102,136,22,24
2024-05-13 17:32:24,USER_4204,Inconnu,-69,139,15,25
2024-05-05 17:13:53,USER_3674,Appel Vidéo,-89,70,83,50
2024-11-12 04:33:14,USER_1898,Appel Vidéo,-78,5000,32,40
2022-02-28 03:52:36,USER_1000,,999,13,34,34
2022-01-23 17:29:48,USER_7833,IoT,-118,146,99,56
2023-03-08 01:54:51,USER_8187,Streaming,-81,137,70,73
2022-06-24 01:33:18,USER_1779,Appel Vidéo,-72,,87,22
2023-05-07 22:36:34,USER_3071,Inconnu,999,70,23,12
2022-09-16 01:56:17,,,-99,246,,1
2022-06-10 09:43:36,USER_7396,IoT,-53,140,9999,25
2023-08-28 13:30:08,USER_5974,Navigation,-102,5000,3,93
2022-02-15 03:24:14,Duplicate,Appel Vidéo,-101,80,9999,23
2024-04-07 08:29:27,USER_5591,Navigation,-200,85,1,-50
2022-05-15 22:59:14,USER_5213,Navigation,-113,,46,-50
2022-12-26 04:49:08,,Inconnu,-104,171,97,74
2024-10-20 04:17:58,USER_6936,Streaming,-115,110,49,31
2023-07-17 19:12:14,USER_9376,Navigation,-87,288,5,92
2024-03-24 23:29:06,USER_8736,Navigation,-65,174,22,35
2024-06-03 05:11:17,123ABC,Navigation,-106,110,72,51
Invalid,USER_9754,IoT,-94,,9999,95
2023-08-31 21:57:02,USER_8427,,-74,192,99,3
2024-07-27 09:16:03,USER_2697,Streaming,-70,231,93,98
2024-07-09 05:59:28,USER_1465,Inconnu,Invalid,188,41,150
2022-02-05 11:43:30,Duplicate,,-102,273,72,93
2024-01-27 18:15:10,USER_4702,Inconnu,-109,46,43,71
2023-01-27 21:46:11,USER_9047,,-63,10,97,Corrupt
2023-03-23 21:33:31,USER_5702,,-91,210,38,91
2022-11-19 04:06:58,USER_4982,IoT,-91,129,N/A,6
2024-01-07 13:52:52,USER_1192,Streaming,999,34,45,96
2022-05-06 09:56:29,USER_3611,IoT,-79,66,24,19
2023-06-21 09:58:07,USER_4011,Streaming,-114,5000,77,70
2024-04-27 14:04:00,USER_2763,IoT,-69,Error,93,63
2022-05-11 05:49:28,USER_7725,IoT,-105,139,9,51
2021-12-26 00:44:18,USER_9498,Streaming,-50,250,3,39
2024-02-10 06:13:49,USER_5280,,-113,122,9,10
2024-05-19 21:00:29,USER_2447,Streaming,-200,220,18,55
2022-05-12 21:30:28,Duplicate,,-200,210,14,21
2022-06-18 06:30:50,USER_5105,Appel Vidéo,-118,180,44,18
2023-03-29 05:32:45,USER_4835,Appel Vidéo,-44,125,64,65
2022-09-12 08:41:38,USER_2920,Appel Vidéo,-95,124,29,80
2023-03-25 07:30:34,USER_1798,Streaming,-103,208,21,68
2022-01-11 08:41:25,USER_8830,Navigation,-41,74,-5,79
2024-01-31 12:20:14,USER_8521,Inconnu,-119,129,27,22
2022-01-31 11:50:24,USER_8088,,-61,Error,17,13
N/A,USER_6265,,-64,84,39,7
2024-07-04 14:47:50,USER_8511,Streaming,-90,227,43,45
2022-04-05 20:07:08,USER_6643,IoT,-102,293,3,150
2023-02-02 20:58:28,USER_5123,Appel Vidéo,-56,48,9999,86
2023-11-20 18:10:20,USER_3230,Navigation,-118,191,25,Corrupt
2024-03-05 18:59:36,USER_8222,,Invalid,222,33,68
2022-04-07 17:02:38,USER_5354,,-64,237,40,20
2022-10-23 16:52:06,USER_9264,Navigation,-83,23,45,50
2024-05-03 14:30:44,USER_1298,Navigation,-200,,37,60
2023-06-10 00:44:54,USER_4265,,-100,119,87,150
2023-11-13 04:28:31,USER_5603,,-77,90,70,97
2023-11-15 17:20:42,USER_9572,Navigation,-106,140,6,13
2023-11-14 12:12:41,USER_5733,,-53,144,88,49
2022-05-03 11:25:57,USER_3480,IoT,-88,152,50,Corrupt
2023-10-15 17:32:39,USER_3707,Navigation,-98,191,70,80
2022-09-16 08:16:26,USER_3279,,-102,247,79,37
2023-06-03 07:29:46,USER_7942,Appel Vidéo,-117,116,-5,19
2023-07-01 02:43:48,USER_6558,IoT,-44,248,21,40
2022-01-12 13:28:06,USER_6306,Appel Vidéo,-95,153,75,54
2022-01-21 21:41:36,USER_8997,Navigation,-91,10,10,0
Invalid,USER_5832,IoT,-118,191,58,77
2022-11-03 12:21:52,,,999,175,60,29
2022-07-05 10:33:30,USER_1639,IoT,-73,Error,5,29
2022-09-08 21:46:46,USER_9999,Navigation,-110,-10,23,17
2023-06-11 21:05:32,123ABC,,-85,295,94,30
2021-12-15 15:59:40,USER_5671,Inconnu,-52,Error,,96
2023-02-26 17:39:09,USER_6439,Streaming,-77,Error,89,11
2022-07-07 23:57:33,USER_5182,Inconnu,-47,,4,89
2023-01-13 15:05:55,USER_6121,Streaming,-95,164,19,46
2021-12-25 11:16:42,USER_9690,,-95,187,13,35
2024-03-08 02:26:38,USER_7301,Inconnu,,Error,67,83
2022-12-06 14:19:05,USER_2016,,-116,109,46,100
2024-08-22 20:34:40,USER_8270,Navigation,-119,-10,3,63
2022-02-10 15:13:52,USER_5211,Appel Vidéo,-102,133,16,25
2022-12-11 12:16:44,,Appel Vidéo,-111,Error,55,19
2022-04-10 05:51:51,USER_7440,Inconnu,-95,130,53,7
2024-10-27 03:17:09,USER_9671,Navigation,-98,5000,91,28
Invalid,USER_2395,Streaming,-81,237,73,57
2023-07-14 01:15:46,USER_9950,Appel Vidéo,-45,Error,48,0
2022-02-04 11:56:10,USER_8316,,-85,218,N/A,54
2022-03-22 17:35:44,USER_1627,Appel Vidéo,,231,-5,25
2023-08-05 14:44:05,USER_5349,Streaming,-77,5000,82,100
2024-08-10 17:01:48,USER_3813,,-200,,9999,150
2023-03-29 00:21:03,USER_9441,Appel Vidéo,-67,197,25,67
2022-08-04 04:43:02,,Streaming,999,31,51,19
2022-04-06 07:02:50,USER_6683,Appel Vidéo,-106,158,36,58
2022-01-02 03:22:57,USER_8615,Navigation,-74,,97,85
2023-02-15 13:53:44,USER_8274,,-66,17,,-50
2022-06-22 06:18:19,USER_8071,Streaming,-91,10,35,1
2024-01-14 06:04:44,,Inconnu,-104,54,90,4
2022-05-23 04:56:00,USER_2142,Appel Vidéo,-112,265,N/A,150
2024-03-12 04:47:31,USER_1775,Appel Vidéo,-114,16,11,Corrupt
2022-07-30 11:59:23,USER_8237,Streaming,Invalid,280,99,35
2022-09-03 09:53:09,USER_1935,Appel Vidéo,-104,134,91,46
2024-11-04 02:55:09,Duplicate,IoT,-117,,100,82
2023-07-05 20:13:44,USER_4030,Appel Vidéo,-63,111,60,37
2023-01-23 19:39:33,USER_7547,IoT,-76,84,10,150
2022-03-27 13:52:23,USER_9972,Navigation,-67,282,95,25
2023-12-26 21:08:24,USER_7971,,999,134,8,17
2023-04-29 19:04:50,USER_6279,Appel Vidéo,-56,12,-5,84
2024-09-07 18:32:50,USER_5173,Navigation,-95,-10,35,74
2022-03-17 04:30:24,USER_5571,Appel Vidéo,-51,242,36,5
2023-10-22 04:25:50,USER_6688,,-200,211,81,97
2023-01-05 00:48:06,USER_5319,Inconnu,-49,237,49,84
2024-09-09 06:47:13,USER_7397,Inconnu,-80,241,71,54
2024-04-20 00:31:57,USER_8912,Inconnu,-108,162,9999,22
2023-04-04 14:30:45,USER_9628,Navigation,-74,100,74,49
2024-03-08 08:15:37,USER_4485,,-112,153,100,21
Invalid,USER_2119,Streaming,-67,142,79,98
2024-12-07 22:30:58,USER_8501,IoT,-77,169,72,44
2024-12-03 03:42:13,USER_3499,Streaming,Invalid,195,98,7
2023-03-14 19:14:10,USER_7479,,Invalid,106,52,61
2024-06-14 03:09:05,USER_3194,IoT,,-10,59,78
2023-08-14 18:12:48,USER_8538,Streaming,-98,104,10,99
2023-08-03 07:18:13,USER_6103,Streaming,-54,-10,90,22
2022-06-15 00:20:41,USER_5949,Streaming,-104,143,8,4
2023-09-03 07:26:02,USER_4449,Navigation,-108,289,27,-50
2024-01-26 20:28:02,,Streaming,Invalid,69,50,7
2022-09-28 12:28:07,USER_8960,,-54,161,26,71
2023-07-13 19:46:54,USER_7985,Appel Vidéo,-65,67,31,55
2022-01-04 13:18:52,USER_5842,Navigation,-78,93,79,78
2023-11-27 09:26:26,USER_8800,,-53,200,30,17
2023-12-30 03:32:24,USER_4693,Inconnu,-70,263,73,78
2022-09-04 09:54:49,USER_7062,,-106,15,88,43
2023-10-10 07:35:20,USER_9226,Appel Vidéo,-55,271,8,16
2023-02-17 08:22:41,USER_9582,Navigation,-100,115,51,58
2023-06-05 16:41:22,Duplicate,,-79,5000,,24
,USER_9073,,-65,295,,70
2022-08-19 03:46:28,USER_4224,Streaming,-60,5000,N/A,42
2024-03-15 10:23:40,USER_1593,Navigation,-58,260,53,72
2023-06-07 14:23:41,123ABC,IoT,-200,22,11,24
2024-02-10 11:33:52,USER_9552,IoT,-86,142,,
2023-10-21 03:39:55,USER_3049,,-84,203,9999,39
2022-08-05 11:49:03,USER_8073,Streaming,-92,292,56,45
2022-07-16 20:26:33,USER_4154,Navigation,-118,219,44,16
2024-12-02 05:29:07,USER_6430,Streaming,-200,7,39,28
2023-02-13 09:22:10,USER_2576,Streaming,-200,102,-5,90
2024-08-25 00:54:52,USER_5760,IoT,-118,10,18,27
2022-11-06 22:15:44,USER_8373,Navigation,-200,13,16,-50
2024-01-21 16:44:04,USER_9901,Appel Vidéo,-54,33,29,5
2022-09-08 02:06:22,,Appel Vidéo,-67,79,70,
2022-07-20 04:46:43,USER_8508,Navigation,-92,80,67,58
2022-11-25 19:19:28,USER_7917,IoT,-200,29,28,51
2024-12-07 00:40:29,USER_9148,IoT,-92,271,31,32
2023-07-29 22:18:32,,IoT,-73,7,94,35
2023-08-30 20:14:27,USER_5834,IoT,-43,177,59,42
2024-05-28 19:57:10,123ABC,IoT,-94,261,100,-50
2024-11-11 23:28:18,USER_8558,Navigation,-61,296,98,31
2024-02-27 22:33:55,USER_7687,,-59,139,34,31
2024-10-31 13:21:17,,Streaming,-109,183,42,19
2024-10-07 01:10:31,USER_1543,IoT,-73,146,41,86
2022-03-26 15:58:53,USER_8869,,-96,258,8,23
2022-11-18 08:44:21,USER_1567,,-77,35,52,
2024-06-01 05:48:27,USER_8563,Streaming,-45,161,39,13
2023-03-26 14:07:32,Duplicate,IoT,-102,66,22,85
2024-06-05 06:48:45,USER_4210,Navigation,-79,256,31,92
2023-04-28 10:53:27,USER_2311,Inconnu,Invalid,188,9999,50
2022-05-08 03:33:00,123ABC,Inconnu,-200,-10,33,21
,USER_7667,Navigation,-70,172,85,32
2023-03-12 20:57:18,,,-52,89,50,77
2022-01-15 09:34:06,USER_1434,Streaming,-95,141,43,80
Invalid,USER_5444,IoT,-55,161,69,4
2022-05-01 15:36:55,Duplicate,IoT,-56,,43,55
2022-07-08 19:47:55,USER_1771,Inconnu,-66,96,82,47
2024-10-09 04:23:31,USER_2523,Appel Vidéo,-61,141,78,5
2024-03-07 04:47:05,USER_4132,IoT,999,84,72,52
2022-02-03 17:03:00,USER_3819,Streaming,-45,291,55,75
2023-12-31 01:42:35,USER_2055,IoT,-89,149,2,57
2024-07-19 22:54:27,USER_4834,IoT,,166,3,14
2022-07-09 04:49:21,USER_3803,Streaming,-87,253,55,
2024-03-19 03:20:59,USER_9821,IoT,-72,,-5,47
2023-07-07 10:48:37,USER_7848,Inconnu,-76,231,83,67
2022-08-05 22:08:33,USER_3716,Appel Vidéo,Invalid,25,17,69
2023-12-11 18:17:27,USER_6964,,-108,179,53,71
2022-01-22 01:42:11,USER_3849,Inconnu,-93,132,N/A,7
2023-01-01 16:12:08,USER_8826,IoT,-109,5,72,29
2023-10-03 21:02:51,USER_7192,Navigation,-69,190,71,41
2022-12-17 12:02:08,USER_6963,Streaming,-110,175,87,69
N/A,USER_6249,IoT,-119,101,38,68
2023-09-05 10:54:59,USER_7890,Inconnu,-55,150,9999,Corrupt
2022-07-21 18:04:55,USER_9702,,-44,187,26,45
2022-04-11 19:10:10,USER_6535,,-43,217,,45
2023-08-18 21:55:04,USER_6694,,-62,Error,64,62
2022-12-07 15:00:55,USER_8661,Navigation,-109,5000,7,1
2024-08-14 15:03:23,USER_5503,Streaming,-51,273,3,96
2023-09-11 21:49:16,USER_8444,Navigation,-91,228,9999,99
2024-11-18 12:06:11,USER_3477,,-69,136,100,18
2023-09-15 06:42:22,123ABC,Appel Vidéo,-83,278,91,3
2022-09-22 10:16:26,USER_4670,,-56,111,24,-50
2023-04-22 09:57:02,USER_3341,Appel Vidéo,-57,92,32,10
2023-02-05 05:57:18,USER_3866,Navigation,-69,35,54,26
2022-04-14 01:38:01,123ABC,Streaming,-85,5000,,2
Invalid,USER_2231,Navigation,-110,218,N/A,48
2024-07-04 13:05:35,USER_3065,Navigation,-55,35,59,48
2022-07-01 15:40:12,USER_2429,Appel Vidéo,Invalid,212,67,13
2022-04-06 22:58:26,USER_7092,,-98,191,N/A,
2024-09-15 14:24:35,USER_9057,Appel Vidéo,Invalid,173,,5
2022-03-19 05:11:52,USER_7641,Navigation,-92,189,37,57
Invalid,123ABC,Navigation,-112,213,24,79
2022-04-21 15:17:55,USER_8464,Streaming,999,,9,9
2023-11-01 09:41:42,USER_7956,Streaming,-102,141,67,85
2022-09-27 17:26:21,USER_2303,Inconnu,-107,-10,17,56
2023-04-06 18:11:13,USER_2540,,-40,20,1,150
2024-03-24 16:43:09,USER_5439,Navigation,Invalid,224,72,74
2022-01-16 13:40:25,Duplicate,Streaming,-114,102,9999,22
2023-12-21 19:17:34,USER_1391,Appel Vidéo,999,237,71,37
2023-10-09 17:58:10,USER_3754,IoT,-112,242,11,16
Invalid,Duplicate,Navigation,-43,245,61,71
2024-09-14 08:55:30,USER_7329,Streaming,-50,131,23,34
2023-03-29 07:48:39,USER_1001,Streaming,-99,292,73,80
2024-08-30 07:03:36,USER_9256,Appel Vidéo,-200,168,43,82
2023-05-09 08:36:30,USER_9177,Streaming,-50,46,5,-50
2022-07-20 18:30:24,USER_6204,Navigation,-69,226,24,Corrupt
2024-04-24 06:53:50,123ABC,Appel Vidéo,-83,83,79,71
2023-07-09 10:21:43,USER_5293,Navigation,,224,33,41
2022-05-06 10:14:17,USER_5805,,-200,249,,-50
,,Appel Vidéo,-112,84,2,15
2024-09-08 14:18:29,Duplicate,Inconnu,-43,5000,-5,18
2023-10-09 04:12:26,USER_3781,Inconnu,-105,265,80,52
2023-11-16 08:59:42,USER_5430,Appel Vidéo,-91,200,-5,150
2022-07-18 12:30:16,123ABC,Appel Vidéo,,76,80,56
2024-04-16 01:13:52,USER_6497,Navigation,-46,17,72,65
2024-01-06 16:10:15,USER_5365,Streaming,-65,164,28,0
2023-03-20 23:51:21,USER_4436,Appel Vidéo,-71,184,6,13
2023-06-27 00:39:17,USER_2118,Navigation,-52,157,30,79
