Date,Id_utilisateur,Emplacement,Type_d'application,Force_du_signal,Latence,Satisfaction_des_utilisateurs,Vitesse_de_téléchargement,Débit_montant,Allocation_des_ressources,puissance_du_signal,inverse_latence,Performance_réseaux
2019-06-25 23:32:45,XZWV9YL8,"Dallas, TX",Navigation Web,-60.86151300480951,142.72939624432018,1.0,0.5531811922930582,0.7731951311578706,0.18203058910510905,0.34287220490870984,0.019412128767850586,0.25912759993890777
2022-04-14 23:15:54,Q7F0TYTV,"San Antonio, TX",Streaming Vidéo,-59.6317550928108,81.97391006701442,5.0,0.6034187739306581,0.3195277301926202,0.962043519771585,0.32919696488757233,0.04689903082041898,0.21050861071666233
2022-11-23 22:24:25,HFJ7USCX,"San Jose, CA",Streaming Musical,-50.05802940320805,61.84604271099988,5.0,0.4300320858209626,0.5266159609284591,0.6640211262455461,0.22273455027373912,0.06791452315435868,0.20347904638309916
2021-11-18 00:14:29,P04JW87W,"San Antonio, TX",Téléchargement de Fichiers,-115.58815848815296,143.59742491965372,2.0,0.18385045021136198,0.3053338820679426,0.4086832780994303,0.9514472791036475,0.019187945412113345,0.09655968121606022
2019-04-15 16:05:02,0SQTF2XJ,"Los Angeles, CA",Téléchargement de Fichiers,-76.43801689866396,103.64559448184583,5.0,0.3956012701927114,0.38336019356220946,0.7216807800171693,0.516087133928713,0.033397110398408356,0.16475362418211137
2022-02-27 20:53:26,QQXRFHNJ,"Phoenix, AZ",Jeux en Ligne,-33.04970600012898,72.67645251900102,4.0,0.7501337494981881,0.5925781189882365,0.49591565585254127,0.03359740171398107,0.05515987074630463,0.29021012290935866
2019-06-07 06:05:08,V18C45UL,"San Antonio, TX",Visioconférence,-105.78595884182698,136.42611863357365,3.0,0.681593322274786,0.29202651324006806,0.5456632106582229,0.8424441724021408,0.02112563171873842,0.2194837154843913
2020-03-19 12:15:00,3L5E3G3B,"Houston, TX",Téléchargement de Fichiers,-43.91048925942482,65.16452930475944,5.0,0.6446025622834302,0.7996464287089086,0.5819039212118443,0.15437224401365746,0.06355593069816758,0.2969865875517357
2022-01-01 10:07:09,SNDRDV6J,"Dallas, TX",Téléchargement de Fichiers,-57.553059290700936,215.70168838787023,1.0,0.5289614441640332,0.7299452391311765,0.26599945380594725,0.3060813063116645,0.006865692382193204,0.2434485700062331
2021-02-20 21:01:42,HX8T33ZZ,"New York, NY",Visioconférence,-78.28960091072891,208.425956583262,3.0,0.42962970809349094,0.6719991689149784,0.9431631511602682,0.5366772480782006,0.007722337034241276,0.21013788661917981
2023-02-12 15:07:16,NLTYA4DO,"Dallas, TX",Téléchargement de Fichiers,-59.75704591967397,148.9150463036696,4.0,0.46378524001188,0.7903545349308596,0.6006113716074631,0.33059023271133114,0.017871625189464935,0.23896739653996518
2019-09-23 02:12:44,8BE6OAI0,"Phoenix, AZ",Réseaux Sociaux,-79.13919753270508,215.5443609041612,2.0,0.2178892450650255,0.4464817790011572,0.6313866304680108,0.5461249919091703,0.006883604369005876,0.12316547920868141
2022-03-10 15:33:29,4K9DKV6S,"San Antonio, TX",Streaming Vidéo,-94.06661437533845,175.9936347924747,3.0,0.6650248148292806,0.27249073046719285,0.922213956696771,0.712121897663412,0.012402474938899358,0.2102304320121239
2021-02-24 15:41:18,SYKG47G2,"Philadelphia, PA",Visioconférence,-71.49155801797113,129.71132923453507,4.0,0.40819693186454914,0.8238737161500272,0.8806814259300165,0.46108117561109496,0.023134198781915343,0.2314138400841202
2022-03-21 00:20:19,32M2QU12,"San Diego, CA",Streaming Musical,-105.41834306253962,176.9901959527553,1.0,0.3297411422303034,0.19285183174320095,0.23198018138572757,0.8383561856786874,0.012233124174934284,0.11442134136278956
2020-01-02 07:10:52,MYVXIVSO,"San Antonio, TX",Streaming Musical,-80.42437490973803,238.3696889104524,2.0,0.5467551506857767,0.5081478408043012,0.3305074916536619,0.5604165113449728,0.004532030063521545,0.21404397130796976
2023-03-20 18:21:44,IP418KY2,"Chicago, IL",Visioconférence,-67.04577918935559,144.3982907566466,1.0,0.39086050024492924,0.5562436046954319,0.8996966155933829,0.41164291465825686,0.018983498555487126,0.18589754040441886
2019-01-31 00:11:34,U6VPZG6O,"Houston, TX",Jeux en Ligne,-67.60484632405803,104.51245011759372,4.0,0.6485352972505126,0.6700667378946225,0.6877301054078473,0.4178598921465819,0.03297350910742382,0.27088721227367746
2022-06-30 21:26:57,SYDATBBM,"Phoenix, AZ",Streaming Vidéo,-107.83346328353188,169.882396126831,1.0,0.17990857959090925,0.3662349448244525,0.6812455960733155,0.8652129746285493,0.013484440107869772,0.10328349664836264
2019-07-10 15:05:02,EM1C7VLH,"Phoenix, AZ",Streaming Vidéo,-40.01012969507784,189.53547410343248,3.0,0.6812428207882874,0.5575603314575953,0.6367605038278654,0.1109991925449384,0.010253558326190473,0.2565081444972587
2023-12-05 08:59:54,BCQTV998,"San Antonio, TX",Streaming Musical,-85.04041270309139,202.3212063255573,4.0,0.8418773351557033,0.644772265066574,0.5980251954858912,0.6117480979563186,0.00848864628212452,0.3093073351194431
2023-04-06 09:11:31,RC575WTK,"San Antonio, TX",Réseaux Sociaux,-70.35223481005927,204.61086295474527,3.0,0.5352063497226919,0.8244126467664307,0.35767316506656893,0.4484115939171466,0.008195874215076573,0.25951245299940673
2020-06-21 11:23:48,AOBJFZNY,"Chicago, IL",Navigation Web,-84.20232380554195,97.6363484415448,5.0,0.6934072057574302,0.6697901110592265,0.6097955632841231,0.6024283231281073,0.03654041873584091,0.28295542278220176
2019-04-01 16:37:24,EOOL2IW2,"San Antonio, TX",Streaming Musical,-88.64853194444834,158.24405165365624,3.0,0.33140876926120166,0.422375329912312,0.4516826484941434,0.6518713581272951,0.015776071745859013,0.15015250973861197
2021-07-30 15:48:35,8OTURMMY,"San Diego, CA",Streaming Vidéo,-42.0037539055804,67.01994380907624,5.0,0.4243118756681081,0.8252397791685585,0.5890523403598732,0.1331688320524922,0.061307109122717515,0.24519071307299017
2021-01-01 08:17:55,CAQJ78FR,"Houston, TX",Streaming Vidéo,-114.8827157072662,283.511319900492,2.0,0.48670255944638013,0.25459802467027054,0.8976884795105496,0.9436025649077242,0.0009962504557038364,0.16011440617606157
2019-12-07 14:59:25,G9G315VH,"New York, NY",Réseaux Sociaux,-91.2289155219398,124.99208367700032,2.0,0.5646053121087717,0.13553772396079214,0.07280420214685619,0.6805659202232164,0.024674981972536123,0.16765073211444578
2021-02-20 09:45:34,BP82KKUF,"Phoenix, AZ",Streaming Musical,-109.27905871723527,248.8310432760429,1.0,0.3388743964949451,0.4756078881698147,0.28031263474161283,0.8812883861680647,0.00359842822686569,0.1569593894059249
2022-02-17 23:32:21,5MF1K8HU,"San Antonio, TX",Streaming Musical,-90.388848531267,280.2484381879809,1.0,0.5026221656879094,0.26264333138225343,0.26218810858365554,0.67122414846538,0.0012136292116625216,0.16535544843223102
2023-07-03 19:25:00,PKL3S2DB,"New York, NY",Visioconférence,-71.9615832220465,145.13943561913294,2.0,0.6529145245264038,0.08823713711620919,0.528737320054223,0.4663079827891581,0.018796307542712224,0.18116327858471037
2022-07-12 09:44:37,LIZE46PV,"Dallas, TX",Streaming Vidéo,-40.44295845782692,120.82740934218606,4.0,0.9557245626875581,0.5681029646129337,0.547094439718483,0.11581236525226052,0.026134678075738552,0.3306802548827642
2020-07-17 09:21:55,Q16Z0DML,"New York, NY",Téléchargement de Fichiers,-105.834296301603,146.29995296459387,1.0,0.5486485174738226,0.4120825666054284,0.261750260678854,0.8429816980061637,0.018507005571054693,0.20360126575203358
2020-02-02 22:36:52,MV9K6FPA,"Dallas, TX",Visioconférence,-36.75713413843605,46.6221418994071,5.0,0.6627269131009397,0.49578613322758497,0.8760476207967782,0.07482500363285505,0.09586255193656022,0.2640152862435127
2022-09-07 01:57:18,NKM3LMS0,"Dallas, TX",Streaming Musical,-100.23673588712298,276.09192661432206,3.0,0.6194928328222058,0.23786174118799586,0.6681082466125323,0.7807353148327305,0.0014979845984099613,0.1909269655333533
2019-05-30 12:04:05,4I729XVT,"San Jose, CA",Navigation Web,-67.05213318248707,126.86669910091312,3.0,0.763599812693885,0.7139117751399865,0.061562499894429454,0.41171357277748344,0.0240492167665188,0.30399902363609893
,74XS2GEO,"Chicago, IL",Réseaux Sociaux,-55.66561086790749,152.1525582040729,1.0,0.44854711789890583,0.6432792482810439,0.08444305150083593,0.28509237023133693,0.017115275021167362,0.2129074854721749
2021-07-22 17:54:02,RTB7ZVCX,"Chicago, IL",Streaming Vidéo,-42.30991885461232,26.561675026325894,5.0,0.890362166191718,0.7308861040735362,0.5729989129330879,0.136573468951527,0.1816103012228382,0.3776260324646695
2021-12-20 12:04:06,89V53UGT,"Chicago, IL",Streeming Vidéo,-56.742277581077445,72.85862161091747,5.0,0.4927328887856567,0.5730770542934513,0.40852683340813056,0.29706519478624327,0.05497776259048494,0.22288922098805308
2022-10-25 23:01:14,8KQDSXUQ,,Streaming Vidéo,-110.04979593466038,210.0513276666668,3.0,0.4172631218723531,0.3258296627698204,0.85510956325218,0.8898591921280616,0.007525817978486414,0.15507168437818292
2022-08-03 14:05:58,EUEOF5MK,"Phoenix, AZ",Visioconférence,-97.88228926555593,181.25711748426207,3.0,0.7295340331672182,0.039736227593026384,0.9000092564588579,0.7545532326905995,0.011529080257068915,0.19122621249502572
2022-03-20 08:46:18,TAEKSG5J,"Philadelphia, PA",Navigation Web,-114.027608408455,217.00830959711968,1.0,0.43389761086837225,0.31051924103676387,0.0,0.9340935408624436,0.006717935006538427,0.15673177262424226
2023-07-20 01:48:04,GP7CY4AX,"San Antonio, TX",Réseaux Sociaux,-36.10191892182027,82.44763563550802,5.0,0.7498589566046642,0.8925959230065649,0.6445874549811654,0.06753883351327472,0.046528006530272725,0.33298612923471893
2023-05-04 05:25:23,I0T0RUSU,"San Jose, CA",Jeux en Ligne,-66.02789306535915,157.19129121788538,4.0,0.7350966168769264,0.9998609527310063,0.5260794498918304,0.4003237461259619,0.016000100133792602,0.33775332216233067
2022-10-14 14:51:21,VYPJLUV2,"San Jose, CA",Visioconférence,-59.49178100507997,75.98639550614885,4.0,0.26121911914543317,0.7926559905560573,0.8945854066675306,0.32764041523842413,0.05198723419699225,0.19719998691901494
2021-08-15 02:28:34,EDJH2IRA,"Los Angeles, CA",Navigation Web,-37.92312502647231,131.14610615749874,4.0,0.5636725156495651,0.963250109643995,0.19966349974035325,0.0877911371301705,0.022687740949430362,0.29107758059634814
2022-02-09 00:07:41,VV707J7A,"Dallas, TX",Streaming Vidéo,-117.27134471116264,218.1573690027567,2.0,0.32871196260739927,0.43902112206807775,0.6900475517989432,0.9701647643707425,0.006589457942160985,0.14967852344760174
2020-01-17 14:11:22,VYIKTRMJ,"Philadelphia, PA",Réseaux Sociaux,-85.12831439516582,212.4065887554684,3.0,0.5301700158603169,0.35164485590291217,0.6621566391995947,0.6127255885060059,0.00724638670113675,0.18710082902580022
2022-07-07 16:22:29,TN4OZBJ2,"Philadelphia, PA",Téléchargement de Fichiers,-98.525926524349,215.24153684890467,2.0,0.6331872316139113,0.16917719368535578,0.3352319179895976,0.7617106527930948,0.00691815508052418,0.18540292572641223
2023-01-07 03:34:05,LTG7MSFL,"New York, NY",Visioconférence,-102.04510128931204,270.92323869764283,1.0,0.22873060343951196,0.40126925519518214,0.8200474822267386,0.8008448263711954,0.0018637559763975131,0.1178389781332547
2022-04-21 01:24:16,IYXZ6NDO,"Houston, TX",Visioconférence,-98.33830739127453,293.5890127736882,1.0,0.23349892837964648,0.5338377486785105,0.7275045696656383,0.7596242773753663,0.0003553651852518727,0.13853923569300117
2023-06-15 08:25:09,594XC3JB,"San Diego, CA",Navigation Web,-49.22461602135296,89.91274286976224,4.0,0.6155746731529869,0.6203823118407246,0.36146696862733046,0.2134667684424575,0.04119753077481132,0.25725039775805825
2021-08-28 05:43:36,ARJUKLLW,"Philadelphia, PA",Streaming Vidéo,-80.7458205324967,203.1255278846887,1.0,0.21298695602688275,0.2523373818690158,0.5449275460505714,0.5639910734616941,0.008385047852814492,0.09319360825027667
2023-07-30 10:41:01,3ME0H4Z0,"San Jose, CA",Visioconférence,-72.75525621108807,82.28265431389549,4.0,0.5253521964038489,0.45834349804493735,0.6238293742329626,0.47513384072228315,0.04665673590314752,0.2117537577834897
2020-10-30 10:28:50,FXVECPU4,"San Jose, CA",Visioconférence,-44.42139940420289,135.97024329487994,2.0,0.932694090171139,0.6140236587794646,0.5745649570835977,0.16005370277143738,0.021255718771613922,0.3305910010526079
2019-03-18 18:13:06,07GXL8J5,"New York, NY",Téléchargement de Fichiers,-63.397846650532486,145.80080211760722,5.0,0.7978439568249103,0.7414842832544862,0.7159389674151984,0.37107691986970215,0.018630872989559028,0.31534134994179025
2020-08-27 22:16:06,X2RB5QYA,"San Diego, CA",Jeux en Ligne,-45.82178060379043,151.80126470091366,2.0,0.9070065519283088,0.3906126988763356,0.5335162057690779,0.17562631981955468,0.017195784097386004,0.289642488837874
2019-04-08 23:47:33,FTL1MKT1,"San Diego, CA",Réseaux Sociaux,-116.55776874576549,216.3714822579857,1.0,0.3055443832951193,0.4724827286134359,0.24655098940647263,0.9622296069670704,0.006789726781236103,0.14895593681110425
2023-11-18 16:04:51,1MPYR6WC,,Visioconférence,-42.2559256180343,23.97018556393586,5.0,0.6209189352611018,0.8027686853790905,0.6550355561807177,0.13597304958238265,0.20315557247574081,0.3264339297410742
2023-02-15 11:06:03,XOVT6LP6,"Dallas, TX",Téléchargement de Fichiers,-33.289450970057416,165.1337721918297,4.0,0.7284835519936717,0.7595142541017242,0.5425839946838402,0.03626343051171671,0.01438045013861423,0.2996431386483301
2021-09-13 13:21:50,DT07BV0O,"New York, NY",Navigation Web,-92.0968452949719,142.95219935188567,3.0,0.4744117853331294,0.31636568531922826,0.36832730553876925,0.6902175336439542,0.019354326304402942,0.17089638070726731
2023-12-25 16:08:18,WICQL1TS,"San Antonio, TX",Streaming Musical,-118.4342634372246,256.65470934837754,2.0,0.27512936437851593,0.3434087414435242,0.49340172105309055,0.9830967345974073,0.0029499642105969455,0.12103114336380685
2021-07-18 02:44:25,SN863SK1,"Dallas, TX",Réseaux Sociaux,-68.80908544115661,140.46459683039905,1.0,0.5046164033575664,0.3661096703913468,0.059386354708186526,0.4312513562782502,0.020010097964019976,0.1860730758890986
2022-03-21 08:23:40,6LBFWBIE,"Los Angeles, CA",Navigation Web,-115.3736268303184,178.48680100357834,1.0,0.274780950583866,0.5671078164143525,0.2138177840955054,0.9490616291440941,0.011982350892438313,0.15675699783122893
2019-05-13 13:05:40,,"Dallas, TX",Téléchargement de Fichiers,-54.07163237219629,136.6591242527497,5.0,0.6371267627000374,0.5366282890553636,0.6340548232219606,0.2673668989782556,0.021059477185158135,0.24504080332960343
2019-09-27 00:02:00,QR745DM6,"Philadelphia, PA",Streaming Vidéo,-62.112462882955136,154.8988915718826,4.0,0.6815637971353622,0.38370758635409324,0.7332238391867678,0.35678310531531954,0.01649845983329967,0.23207170219527945
2020-06-22 18:18:02,OO12JC2M,"New York, NY",Navigation Web,-107.3817226281447,234.8445961048819,1.0,0.31947200851014124,0.39194314366722083,0.20045614960597297,0.8601894965688024,0.004865355401562386,0.13987581252800904
2021-04-20 07:44:25,TGZ79QXF,"Phoenix, AZ",Jeux en Ligne,-92.48651440468964,180.47649632202928,3.0,0.4343502478830063,0.22693439055297576,0.8374252442627095,0.6945507593562834,0.011655394980125387,0.1455415692987293
2023-04-27 01:58:17,N4KAETS5,"San Diego, CA",Réseaux Sociaux,-52.61824925700768,41.29807401010829,5.0,0.655028612575675,0.548062474561754,0.05824372697175294,0.2512048863179185,0.11049951370992349,0.27359140275566274
2023-10-08 19:49:56,66AZF4SP,"New York, NY",Téléchargement de Fichiers,-105.29639284289294,208.1205239242585,2.0,0.19781765045684105,0.1175370375037271,0.7636678587559038,0.8370000663091539,0.0077596086425232615,0.06902487040040015
2019-01-20 12:34:11,QWPD0I79,"Houston, TX",Streaming Musical,-39.67990159855583,48.876940176833656,5.0,0.5575176202828249,0.6600511319458531,0.6995201038886399,0.10732696694866461,0.09062484932323463,0.26104328719339287
,OCMRFSD2,"Chicago, IL",Navigation Web,-44.87331763145989,68.93998110480742,5.0,0.8179007457880749,0.5183818048015133,0.5658157622279676,0.16507915547832186,0.059107407276482185,0.2970093089863663
2021-02-19 06:53:42,3P1T4IZC,"Philadelphia, PA",Téléchargement de Fichiers,-41.03463257483911,85.30931238494372,5.0,0.8891031878059021,0.5210554761541274,0.6828073033855916,0.12239194118788976,0.04437435565609031,0.31152770728861723
2023-03-12 23:25:19,3R2A1LE9,"Phoenix, AZ",Navigation Web,-39.58306702053618,129.66637479490174,4.0,0.5692720834461784,0.9146300883774521,0.41257607344927916,0.10625014029535029,0.023148346835095427,0.2852996208269363
2019-12-11 09:12:19,B5HFBCA6,"Dallas, TX",Jeux en Ligne,-38.80827163664782,110.86256910236436,4.0,0.6258468145626596,0.5868126190130034,0.8363440967100807,0.09763420642856024,0.03007243869910468,0.2520017061673916
2020-01-31 04:20:49,LYP2PFWH,"San Jose, CA",Streaming Musical,-43.58097340571248,92.04722351423707,5.0,0.6324363058700451,0.6551516805554515,0.45416875436923365,0.15070793874973565,0.039832351597619164,0.26633991645023375
2021-02-24 03:58:37,KFMTQKBF,"Chicago, IL",Réseaux Sociaux,-75.3143702560778,200.3902434629836,2.0,0.5146498502580613,0.47884596465279944,0.25793297429540635,0.5035918798739235,0.008740753521338605,0.2026745456427699
2023-08-05 06:20:37,5KDPHZMK,"Chicago, IL",Téléchargement de Fichiers,-46.06319507191903,49.5873170755592,5.0,0.9075913172302413,0.5533347888681371,0.4661715548942129,0.17831091388804754,0.08907337860851464,0.3321663922899096
2019-12-07 09:37:08,AWC21OSM,"Los Angeles, CA",Réseaux Sociaux,-48.78026311697103,159.5920340941695,3.0,0.9427379415242174,0.4690905728398071,0.3650256661886023,0.2085254441686123,0.015493534957079152,0.3099214550462952
2021-05-09 13:18:05,TIFUIZM2,"Philadelphia, PA",Visioconférence,-71.44735632546771,110.15588829046472,3.0,0.32708684239452057,0.43634687877420203,0.5003294347510059,0.46058964085581744,0.030378747882688763,0.1548184293854326
2023-07-03 07:37:12,0SXERISL,"Chicago, IL",Téléchargement de Fichiers,-30.435314659508464,16.135098184539274,5.0,0.5650841371564963,0.6623608866174514,0.5998460516078855,0.00452466410982838,0.3103890054224011,0.3182224186373421
2021-07-31 14:42:06,IUYYMDB8,"Chicago, IL",Réseaux Sociaux,-78.19662112921182,162.1201710354114,1.0,0.32960568789752726,0.42214239163512235,0.026686889852158377,0.5356432878028058,0.014976307340555748,0.1494668575547891
2022-11-11 05:46:56,,"San Diego, CA",Visioconférence,-68.82135726174764,161.64802464105335,3.0,0.7343873626151721,0.6217361120661704,0.5510648978974755,0.4313878222366646,0.01507167444492771,0.2806251760749505
2020-03-21 18:32:39,F08YWINX,"Houston, TX",Réseaux Sociaux,-68.62686189673886,215.12575881257925,2.0,0.6337664262680335,0.42489273278117523,0.22870004697857665,0.4292249812632156,0.006931390479999085,0.22390836410418444
2021-02-13 06:29:03,C3MC91S9,"Phoenix, AZ",Streaming Musical,-67.17620965622126,98.8982455389562,4.0,0.6911185638586473,0.6013857227311891,0.2988038070332598,0.41309333666656767,0.035848662314036744,0.2719496649528494
